household_id,sample_type,Target,Well,Cq,Cq_sd,Result,detect
HH004,compost,Norovirus GI,E6,NA,NA,Negative,0
HH004,compost,Norovirus GII,F1,NA,NA,Negative,0
HH004,compost,Rotavirus A,F2,25.06,0.51,Positive,1
HH004,compost,STEC,F3,23.87,0.72,Positive,1
HH004,compost,Salmonella,F4,NA,NA,Negative,0
HH004,compost,Sapovirus,F5,NA,NA,Negative,0
HH004,compost,Shigella,F6,NA,NA,Negative,0
HH004,compost,Sketa22,G1,NA,NA,Equivocal,0
HH004,compost,Spiked_Extraction_Control,G2,NA,NA,Negative,0
HH004,compost,Strongyloides,G3,NA,NA,Negative,0
HH004,compost,Trichuris,G4,NA,NA,Negative,0
HH004,compost,Vibrio cholerae,G5,NA,NA,Negative,0
HH004,compost,Yersinia enterocolitica,G6,NA,NA,Negative,0
HH004,compost,blaCTX-M,H1,NA,NA,Negative,0
HH004,compost,blaNDM,H2,22.05,0.42,Positive,1
HH004,compost,mecA,H3,NA,NA,Negative,0
HH004,compost,qnrS,H4,20.54,0.96,Positive,1
HH004,compost,sul1,H5,NA,NA,Negative,0
HH004,compost,tetA,H6,NA,NA,Negative,0
HH004,effluent,Adenovirus 40/41,A1,NA,NA,Negative,0
HH004,effluent,Aeromonas,A2,NA,NA,Negative,0
HH004,effluent,Ancylostoma,A3,NA,NA,Negative,0
HH004,effluent,Ascaris,A4,NA,NA,Negative,0
HH004,effluent,Astrovirus,A5,NA,NA,Negative,0
HH004,effluent,BacHum,A6,26.34,0.37,Positive,1
HH004,effluent,Bacteroides fragilis,B1,29.25,0.64,Positive,1
HH004,effluent,Blastocystis,B2,NA,NA,Equivocal,0
HH004,effluent,Campylobacter,B3,NA,NA,Negative,0
HH004,effluent,Clostridium difficile,B4,NA,NA,Negative,0
HH004,effluent,CrAssphage,B5,NA,NA,Negative,0
HH004,effluent,Cryptosporidium,B6,34.92,0.62,Positive,1
HH004,effluent,Cyclospora,C1,22.49,0.59,Positive,1
HH004,effluent,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH004,effluent,E. coli O157,C3,32.58,0.77,Positive,1
HH004,effluent,EAEC,C4,33.37,0.68,Positive,1
HH004,effluent,EPEC,C5,33.4,0.2,Positive,1
HH004,effluent,ETEC,C6,NA,NA,Negative,0
HH004,effluent,Entamoeba histolytica,D1,NA,NA,Negative,0
HH004,effluent,Enterovirus,D2,NA,NA,Negative,0
HH004,effluent,Giardia,D3,26.49,0.96,Positive,1
HH004,effluent,HF183,D4,NA,NA,Negative,0
HH004,effluent,Helicobacter pylori,D5,NA,NA,Negative,0
HH004,effluent,Hepatitis A,D6,21.62,0.6,Positive,1
HH004,effluent,Hepatitis E,E1,NA,NA,Negative,0
HH004,effluent,Listeria monocytogenes,E2,32.12,0.92,Positive,1
HH004,effluent,MS2,E3,NA,NA,Negative,0
HH004,effluent,Necator,E4,NA,NA,Negative,0
HH004,effluent,No Template Control,E5,NA,NA,Negative,0
HH004,effluent,Norovirus GI,E6,NA,NA,Negative,0
HH004,effluent,Norovirus GII,F1,22.3,0.2,Positive,1
HH004,effluent,Rotavirus A,F2,21.7,0.4,Positive,1
HH004,effluent,STEC,F3,33.16,0.11,Positive,1
HH004,effluent,Salmonella,F4,20.55,0.47,Positive,1
HH004,effluent,Sapovirus,F5,NA,NA,Negative,0
HH004,effluent,Shigella,F6,25.33,0.24,Positive,1
HH004,effluent,Sketa22,G1,NA,NA,Equivocal,0
HH004,effluent,Spiked_Extraction_Control,G2,NA,NA,Negative,0
HH004,effluent,Strongyloides,G3,20.22,0.81,Positive,1
HH004,effluent,Trichuris,G4,32.67,0.5,Positive,1
HH004,effluent,Vibrio cholerae,G5,NA,NA,Negative,0
HH004,effluent,Yersinia enterocolitica,G6,29.3,0.6,Positive,1
HH004,effluent,blaCTX-M,H1,NA,NA,Negative,0
HH004,effluent,blaNDM,H2,NA,NA,Negative,0
HH004,effluent,mecA,H3,NA,NA,Equivocal,0
HH004,effluent,qnrS,H4,NA,NA,Negative,0
HH004,effluent,sul1,H5,21.33,0.32,Positive,1
HH004,effluent,tetA,H6,NA,NA,Negative,0
HH004,produce,Adenovirus 40/41,A1,NA,NA,Negative,0
HH004,produce,Aeromonas,A2,NA,NA,Negative,0
HH004,produce,Ancylostoma,A3,NA,NA,Negative,0
HH004,produce,Ascaris,A4,NA,NA,Negative,0
HH004,produce,Astrovirus,A5,NA,NA,Negative,0
HH004,produce,BacHum,A6,NA,NA,Negative,0
HH004,produce,Bacteroides fragilis,B1,NA,NA,Negative,0
HH004,produce,Blastocystis,B2,23.75,0.62,Positive,1
HH004,produce,Campylobacter,B3,NA,NA,Equivocal,0
HH004,produce,Clostridium difficile,B4,NA,NA,Negative,0
HH004,produce,CrAssphage,B5,NA,NA,Negative,0
HH004,produce,Cryptosporidium,B6,NA,NA,Equivocal,0
HH004,produce,Cyclospora,C1,NA,NA,Negative,0
HH004,produce,Dientamoeba fragilis,C2,NA,NA,Equivocal,0
HH004,produce,E. coli O157,C3,NA,NA,Negative,0
HH004,produce,EAEC,C4,NA,NA,Negative,0
HH004,produce,EPEC,C5,NA,NA,Negative,0
HH004,produce,ETEC,C6,NA,NA,Negative,0
HH004,produce,Entamoeba histolytica,D1,NA,NA,Negative,0
HH004,produce,Enterovirus,D2,NA,NA,Negative,0
HH004,produce,Giardia,D3,NA,NA,Negative,0
HH004,produce,HF183,D4,NA,NA,Negative,0
HH004,produce,Helicobacter pylori,D5,NA,NA,Negative,0
HH004,produce,Hepatitis A,D6,34.85,0.59,Positive,1
HH004,produce,Hepatitis E,E1,25.45,0.65,Positive,1
HH004,produce,Listeria monocytogenes,E2,NA,NA,Negative,0
HH004,produce,MS2,E3,NA,NA,Negative,0
HH004,produce,Necator,E4,NA,NA,Negative,0
HH004,produce,No Template Control,E5,NA,NA,Negative,0
HH004,produce,Norovirus GI,E6,NA,NA,Negative,0
HH004,produce,Norovirus GII,F1,20.61,0.37,Positive,1
HH004,produce,Rotavirus A,F2,34.82,0.66,Positive,1
HH004,produce,STEC,F3,29.71,0.58,Positive,1
HH004,produce,Salmonella,F4,NA,NA,Negative,0
HH004,produce,Sapovirus,F5,NA,NA,Negative,0
HH004,produce,Shigella,F6,NA,NA,Equivocal,0
HH004,produce,Sketa22,G1,NA,NA,Negative,0
HH004,produce,Spiked_Extraction_Control,G2,NA,NA,Negative,0
HH004,produce,Strongyloides,G3,NA,NA,Negative,0
HH004,produce,Trichuris,G4,NA,NA,Negative,0
HH004,produce,Vibrio cholerae,G5,NA,NA,Negative,0
HH004,produce,Yersinia enterocolitica,G6,NA,NA,Negative,0
HH004,produce,blaCTX-M,H1,32.96,0.28,Positive,1
HH004,produce,blaNDM,H2,NA,NA,Negative,0
HH004,produce,mecA,H3,NA,NA,Negative,0
HH004,produce,qnrS,H4,22.94,0.89,Positive,1
HH004,produce,sul1,H5,NA,NA,Negative,0
HH004,produce,tetA,H6,NA,NA,Equivocal,0
HH005,compost,Adenovirus 40/41,A1,NA,NA,Negative,0
HH005,compost,Aeromonas,A2,NA,NA,Negative,0
HH005,compost,Ancylostoma,A3,NA,NA,Negative,0
HH005,compost,Ascaris,A4,NA,NA,Negative,0
HH005,compost,Astrovirus,A5,NA,NA,Negative,0
HH005,compost,BacHum,A6,33.53,0.35,Positive,1
HH005,compost,Bacteroides fragilis,B1,30.08,0.11,Positive,1
HH005,compost,Blastocystis,B2,NA,NA,Negative,0
HH005,compost,Campylobacter,B3,NA,NA,Negative,0
HH005,compost,Clostridium difficile,B4,NA,NA,Negative,0
HH005,compost,CrAssphage,B5,NA,NA,Negative,0
HH005,compost,Cryptosporidium,B6,28.02,0.15,Positive,1
HH005,compost,Cyclospora,C1,NA,NA,Negative,0
HH005,compost,Dientamoeba fragilis,C2,NA,NA,Equivocal,0
HH005,compost,E. coli O157,C3,23.35,0.37,Positive,1
HH005,compost,EAEC,C4,29.21,0.86,Positive,1
HH005,compost,EPEC,C5,NA,NA,Negative,0
HH005,compost,ETEC,C6,33.66,0.99,Positive,1
HH005,compost,Entamoeba histolytica,D1,NA,NA,Negative,0
HH005,compost,Enterovirus,D2,28.93,0.39,Positive,1
HH005,compost,Giardia,D3,NA,NA,Negative,0
HH005,compost,HF183,D4,NA,NA,Negative,0
HH005,compost,Helicobacter pylori,D5,NA,NA,Equivocal,0
HH005,compost,Hepatitis A,D6,NA,NA,Negative,0
HH005,compost,Hepatitis E,E1,NA,NA,Negative,0
HH005,compost,Listeria monocytogenes,E2,NA,NA,Negative,0
HH005,compost,MS2,E3,NA,NA,Negative,0
HH005,compost,Necator,E4,NA,NA,Negative,0
HH005,compost,No Template Control,E5,NA,NA,Negative,0
HH005,compost,Norovirus GI,E6,NA,NA,Equivocal,0
HH005,compost,Norovirus GII,F1,33.47,0.14,Positive,1
HH005,compost,Rotavirus A,F2,NA,NA,Negative,0
HH005,compost,STEC,F3,NA,NA,Equivocal,0
HH005,compost,Salmonella,F4,33,0.59,Positive,1
HH005,compost,Sapovirus,F5,NA,NA,Negative,0
HH005,compost,Shigella,F6,31.71,0.35,Positive,1
HH005,compost,Sketa22,G1,NA,NA,Negative,0
HH005,compost,Spiked_Extraction_Control,G2,NA,NA,Negative,0
HH005,compost,Strongyloides,G3,28.76,0.95,Positive,1
HH005,compost,Trichuris,G4,NA,NA,Equivocal,0
HH005,compost,Vibrio cholerae,G5,28.82,1,Positive,1
HH005,compost,Yersinia enterocolitica,G6,NA,NA,Negative,0
HH005,compost,blaCTX-M,H1,NA,NA,Negative,0
HH005,compost,blaNDM,H2,23.26,0.43,Positive,1
HH005,compost,mecA,H3,NA,NA,Negative,0
HH005,compost,qnrS,H4,NA,NA,Negative,0
HH005,compost,sul1,H5,NA,NA,Negative,0
HH005,compost,tetA,H6,NA,NA,Negative,0
HH005,effluent,Adenovirus 40/41,A1,NA,NA,Negative,0
HH005,effluent,Aeromonas,A2,NA,NA,Negative,0
HH005,effluent,Ancylostoma,A3,24.68,0.77,Positive,1
HH005,effluent,Ascaris,A4,NA,NA,Equivocal,0
HH005,effluent,Astrovirus,A5,NA,NA,Negative,0
HH005,effluent,BacHum,A6,23.68,0.64,Positive,1
HH005,effluent,Bacteroides fragilis,B1,NA,NA,Negative,0
HH005,effluent,Blastocystis,B2,31.18,0.47,Positive,1
HH005,effluent,Campylobacter,B3,NA,NA,Negative,0
HH005,effluent,Clostridium difficile,B4,NA,NA,Negative,0
HH005,effluent,CrAssphage,B5,22.53,0.55,Positive,1
HH005,effluent,Cryptosporidium,B6,NA,NA,Negative,0
HH005,effluent,Cyclospora,C1,NA,NA,Negative,0
HH005,effluent,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH005,effluent,E. coli O157,C3,34.93,0.38,Positive,1
HH005,effluent,EAEC,C4,NA,NA,Negative,0
HH005,effluent,EPEC,C5,22.65,0.19,Positive,1
HH005,effluent,ETEC,C6,NA,NA,Negative,0
HH005,effluent,Entamoeba histolytica,D1,NA,NA,Negative,0
HH005,effluent,Enterovirus,D2,NA,NA,Negative,0
HH005,effluent,Giardia,D3,21.2,0.14,Positive,1
HH005,effluent,HF183,D4,NA,NA,Negative,0
HH005,effluent,Helicobacter pylori,D5,31.86,0.22,Positive,1
HH005,effluent,Hepatitis A,D6,NA,NA,Negative,0
HH005,effluent,Hepatitis E,E1,24.7,0.77,Positive,1
HH005,effluent,Listeria monocytogenes,E2,23.56,0.54,Positive,1
HH005,effluent,MS2,E3,NA,NA,Negative,0
HH005,effluent,Necator,E4,NA,NA,Negative,0
HH005,effluent,No Template Control,E5,NA,NA,Negative,0
HH005,effluent,Norovirus GI,E6,20.3,0.1,Positive,1
HH005,effluent,Norovirus GII,F1,NA,NA,Equivocal,0
HH005,effluent,Rotavirus A,F2,25.92,0.75,Positive,1
HH005,effluent,STEC,F3,33.78,0.1,Positive,1
HH005,effluent,Salmonella,F4,29.2,0.98,Positive,1
HH005,effluent,Sapovirus,F5,NA,NA,Negative,0
HH005,effluent,Shigella,F6,22.49,0.35,Positive,1
HH005,effluent,Sketa22,G1,NA,NA,Negative,0
HH005,effluent,Spiked_Extraction_Control,G2,NA,NA,Equivocal,0
HH005,effluent,Strongyloides,G3,NA,NA,Negative,0
HH005,effluent,Trichuris,G4,NA,NA,Negative,0
HH005,effluent,Vibrio cholerae,G5,NA,NA,Negative,0
HH005,effluent,Yersinia enterocolitica,G6,NA,NA,Negative,0
HH005,effluent,blaCTX-M,H1,NA,NA,Equivocal,0
HH005,effluent,blaNDM,H2,NA,NA,Negative,0
HH005,effluent,mecA,H3,NA,NA,Negative,0
HH005,effluent,qnrS,H4,22.29,0.1,Positive,1
HH005,effluent,sul1,H5,32.34,0.58,Positive,1
HH005,effluent,tetA,H6,NA,NA,Equivocal,0
HH005,produce,Adenovirus 40/41,A1,NA,NA,Negative,0
HH005,produce,Aeromonas,A2,NA,NA,Negative,0
HH005,produce,Ancylostoma,A3,NA,NA,Negative,0
HH005,produce,Ascaris,A4,NA,NA,Negative,0
HH005,produce,Astrovirus,A5,NA,NA,Negative,0
HH005,produce,BacHum,A6,NA,NA,Negative,0
HH005,produce,Bacteroides fragilis,B1,22.67,0.83,Positive,1
HH005,produce,Blastocystis,B2,NA,NA,Negative,0
HH005,produce,Campylobacter,B3,NA,NA,Negative,0
HH005,produce,Clostridium difficile,B4,31.64,0.28,Positive,1
HH005,produce,CrAssphage,B5,NA,NA,Negative,0
HH005,produce,Cryptosporidium,B6,25.5,0.88,Positive,1
HH005,produce,Cyclospora,C1,31.07,0.73,Positive,1
HH005,produce,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH005,produce,E. coli O157,C3,34.89,0.31,Positive,1
HH005,produce,EAEC,C4,30.2,0.64,Positive,1
HH005,produce,EPEC,C5,30.88,0.91,Positive,1
HH005,produce,ETEC,C6,NA,NA,Negative,0
HH005,produce,Entamoeba histolytica,D1,NA,NA,Negative,0
HH005,produce,Enterovirus,D2,NA,NA,Negative,0
HH005,produce,Giardia,D3,NA,NA,Negative,0
HH005,produce,HF183,D4,NA,NA,Negative,0
HH005,produce,Helicobacter pylori,D5,NA,NA,Negative,0
HH005,produce,Hepatitis A,D6,NA,NA,Negative,0
HH005,produce,Hepatitis E,E1,NA,NA,Equivocal,0
HH005,produce,Listeria monocytogenes,E2,NA,NA,Negative,0
HH005,produce,MS2,E3,NA,NA,Equivocal,0
HH005,produce,Necator,E4,29.95,0.43,Positive,1
HH005,produce,No Template Control,E5,NA,NA,Negative,0
HH005,produce,Norovirus GI,E6,25.44,0.37,Positive,1
HH005,produce,Norovirus GII,F1,NA,NA,Negative,0
HH005,produce,Rotavirus A,F2,NA,NA,Negative,0
HH005,produce,STEC,F3,NA,NA,Negative,0
HH005,produce,Salmonella,F4,27.76,0.56,Positive,1
HH005,produce,Sapovirus,F5,NA,NA,Negative,0
HH005,produce,Shigella,F6,NA,NA,Negative,0
HH005,produce,Sketa22,G1,NA,NA,Negative,0
HH005,produce,Spiked_Extraction_Control,G2,NA,NA,Negative,0
HH005,produce,Strongyloides,G3,21.66,0.38,Positive,1
HH005,produce,Trichuris,G4,NA,NA,Negative,0
HH005,produce,Vibrio cholerae,G5,33.69,0.18,Positive,1
HH005,produce,Yersinia enterocolitica,G6,NA,NA,Negative,0
HH005,produce,blaCTX-M,H1,NA,NA,Equivocal,0
HH005,produce,blaNDM,H2,NA,NA,Negative,0
HH005,produce,mecA,H3,NA,NA,Negative,0
HH005,produce,qnrS,H4,20.6,0.14,Positive,1
HH005,produce,sul1,H5,NA,NA,Negative,0
HH005,produce,tetA,H6,NA,NA,Negative,0
HH006,compost,Adenovirus 40/41,A1,NA,NA,Negative,0
HH006,compost,Aeromonas,A2,NA,NA,Equivocal,0
HH006,compost,Ancylostoma,A3,NA,NA,Negative,0
HH006,compost,Ascaris,A4,25.57,0.24,Positive,1
HH006,compost,Astrovirus,A5,NA,NA,Negative,0
HH006,compost,BacHum,A6,NA,NA,Negative,0
HH006,compost,Bacteroides fragilis,B1,21.96,0.58,Positive,1
HH006,compost,Blastocystis,B2,NA,NA,Negative,0
HH006,compost,Campylobacter,B3,28.89,0.39,Positive,1
HH006,compost,Clostridium difficile,B4,NA,NA,Negative,0
HH006,compost,CrAssphage,B5,NA,NA,Equivocal,0
HH006,compost,Cryptosporidium,B6,31.34,0.4,Positive,1
HH006,compost,Cyclospora,C1,33.8,0.73,Positive,1
HH006,compost,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH006,compost,E. coli O157,C3,29.13,0.77,Positive,1
HH006,compost,EAEC,C4,24.33,0.68,Positive,1
HH006,compost,EPEC,C5,22.31,0.34,Positive,1
HH006,compost,ETEC,C6,NA,NA,Equivocal,0
HH006,compost,Entamoeba histolytica,D1,NA,NA,Negative,0
HH006,compost,Enterovirus,D2,NA,NA,Negative,0
HH006,compost,Giardia,D3,NA,NA,Negative,0
HH006,compost,HF183,D4,NA,NA,Negative,0
HH006,compost,Helicobacter pylori,D5,NA,NA,Negative,0
HH006,compost,Hepatitis A,D6,NA,NA,Equivocal,0
HH006,compost,Hepatitis E,E1,NA,NA,Negative,0
HH006,compost,Listeria monocytogenes,E2,33.11,0.32,Positive,1
HH006,compost,MS2,E3,NA,NA,Negative,0
HH006,compost,Necator,E4,NA,NA,Negative,0
HH006,compost,No Template Control,E5,NA,NA,Negative,0
HH006,compost,Norovirus GI,E6,NA,NA,Negative,0
HH006,compost,Norovirus GII,F1,NA,NA,Negative,0
HH006,compost,Rotavirus A,F2,NA,NA,Negative,0
HH006,compost,STEC,F3,28.74,0.56,Positive,1
HH006,compost,Salmonella,F4,NA,NA,Negative,0
HH006,compost,Sapovirus,F5,NA,NA,Equivocal,0
HH006,compost,Shigella,F6,NA,NA,Negative,0
HH006,compost,Sketa22,G1,NA,NA,Negative,0
HH006,compost,Spiked_Extraction_Control,G2,NA,NA,Negative,0
HH006,compost,Strongyloides,G3,31.53,0.52,Positive,1
HH006,compost,Trichuris,G4,NA,NA,Negative,0
HH006,compost,Vibrio cholerae,G5,32.13,0.25,Positive,1
HH006,compost,Yersinia enterocolitica,G6,NA,NA,Negative,0
HH006,compost,blaCTX-M,H1,NA,NA,Negative,0
HH006,compost,blaNDM,H2,32.99,0.38,Positive,1
HH006,compost,mecA,H3,NA,NA,Negative,0
HH006,compost,qnrS,H4,NA,NA,Negative,0
HH006,compost,sul1,H5,NA,NA,Negative,0
HH006,compost,tetA,H6,NA,NA,Negative,0
HH006,effluent,Adenovirus 40/41,A1,25.07,0.24,Positive,1
HH006,effluent,Aeromonas,A2,NA,NA,Negative,0
HH006,effluent,Ancylostoma,A3,33.27,0.22,Positive,1
HH006,effluent,Ascaris,A4,NA,NA,Negative,0
HH006,effluent,Astrovirus,A5,NA,NA,Negative,0
HH006,effluent,BacHum,A6,23.99,0.45,Positive,1
HH006,effluent,Bacteroides fragilis,B1,NA,NA,Negative,0
HH006,effluent,Blastocystis,B2,27.39,0.24,Positive,1
HH006,effluent,Campylobacter,B3,NA,NA,Negative,0
HH006,effluent,Clostridium difficile,B4,NA,NA,Negative,0
HH006,effluent,CrAssphage,B5,NA,NA,Negative,0
HH006,effluent,Cryptosporidium,B6,NA,NA,Negative,0
HH006,effluent,Cyclospora,C1,NA,NA,Negative,0
HH006,effluent,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH006,effluent,E. coli O157,C3,27.25,0.26,Positive,1
HH006,effluent,EAEC,C4,NA,NA,Negative,0
HH006,effluent,EPEC,C5,24.4,0.37,Positive,1
HH006,effluent,ETEC,C6,NA,NA,Negative,0
HH006,effluent,Entamoeba histolytica,D1,NA,NA,Negative,0
HH006,effluent,Enterovirus,D2,NA,NA,Negative,0
HH006,effluent,Giardia,D3,NA,NA,Equivocal,0
HH006,effluent,HF183,D4,NA,NA,Negative,0
HH006,effluent,Helicobacter pylori,D5,26.62,0.41,Positive,1
HH006,effluent,Hepatitis A,D6,34.84,0.18,Positive,1
HH006,effluent,Hepatitis E,E1,NA,NA,Negative,0
HH006,effluent,Listeria monocytogenes,E2,21.44,0.53,Positive,1
HH006,effluent,MS2,E3,NA,NA,Equivocal,0
HH006,effluent,Necator,E4,NA,NA,Negative,0
HH006,effluent,No Template Control,E5,NA,NA,Negative,0
HH006,effluent,Norovirus GI,E6,29.53,0.27,Positive,1
HH006,effluent,Norovirus GII,F1,NA,NA,Negative,0
HH006,effluent,Rotavirus A,F2,NA,NA,Negative,0
HH006,effluent,STEC,F3,20.49,0.33,Positive,1
HH006,effluent,Salmonella,F4,34.31,0.84,Positive,1
HH006,effluent,Sapovirus,F5,22,0.38,Positive,1
HH006,effluent,Shigella,F6,NA,NA,Negative,0
HH006,effluent,Sketa22,G1,NA,NA,Negative,0
HH006,effluent,Spiked_Extraction_Control,G2,33.23,0.33,Positive,1
HH006,effluent,Strongyloides,G3,23.5,0.59,Positive,1
HH006,effluent,Trichuris,G4,32.02,0.14,Positive,1
HH006,effluent,Vibrio cholerae,G5,34.83,0.96,Positive,1
HH006,effluent,Yersinia enterocolitica,G6,20.04,0.15,Positive,1
HH006,effluent,blaCTX-M,H1,NA,NA,Negative,0
HH006,effluent,blaNDM,H2,NA,NA,Negative,0
HH006,effluent,mecA,H3,NA,NA,Negative,0
HH006,effluent,qnrS,H4,29.55,0.96,Positive,1
HH006,effluent,sul1,H5,30.83,0.28,Positive,1
HH006,effluent,tetA,H6,NA,NA,Negative,0
HH006,produce,Adenovirus 40/41,A1,30.24,0.62,Positive,1
HH006,produce,Aeromonas,A2,NA,NA,Negative,0
HH006,produce,Ancylostoma,A3,22.19,0.64,Positive,1
HH006,produce,Ascaris,A4,NA,NA,Negative,0
HH006,produce,Astrovirus,A5,NA,NA,Negative,0
HH006,produce,BacHum,A6,NA,NA,Negative,0
HH006,produce,Bacteroides fragilis,B1,NA,NA,Negative,0
HH006,produce,Blastocystis,B2,NA,NA,Negative,0
HH006,produce,Campylobacter,B3,NA,NA,Negative,0
HH006,produce,Clostridium difficile,B4,NA,NA,Equivocal,0
HH006,produce,CrAssphage,B5,NA,NA,Negative,0
HH006,produce,Cryptosporidium,B6,NA,NA,Negative,0
HH006,produce,Cyclospora,C1,NA,NA,Negative,0
HH006,produce,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH006,produce,E. coli O157,C3,NA,NA,Negative,0
HH006,produce,EAEC,C4,NA,NA,Negative,0
HH006,produce,EPEC,C5,NA,NA,Negative,0
HH006,produce,ETEC,C6,NA,NA,Negative,0
HH006,produce,Entamoeba histolytica,D1,30.57,0.39,Positive,1
HH006,produce,Enterovirus,D2,NA,NA,Negative,0
HH006,produce,Giardia,D3,NA,NA,Negative,0
HH006,produce,HF183,D4,32.63,0.52,Positive,1
HH006,produce,Helicobacter pylori,D5,NA,NA,Equivocal,0
HH006,produce,Hepatitis A,D6,NA,NA,Equivocal,0
HH006,produce,Hepatitis E,E1,NA,NA,Equivocal,0
HH006,produce,Listeria monocytogenes,E2,NA,NA,Equivocal,0
HH006,produce,MS2,E3,NA,NA,Negative,0
HH006,produce,Necator,E4,NA,NA,Negative,0
HH006,produce,No Template Control,E5,NA,NA,Negative,0
HH006,produce,Norovirus GI,E6,NA,NA,Negative,0
HH006,produce,Norovirus GII,F1,NA,NA,Negative,0
HH006,produce,Rotavirus A,F2,26.01,0.66,Positive,1
HH006,produce,STEC,F3,27.1,0.76,Positive,1
HH006,produce,Salmonella,F4,26.38,0.22,Positive,1
HH006,produce,Sapovirus,F5,NA,NA,Negative,0
HH006,produce,Shigella,F6,NA,NA,Negative,0
HH006,produce,Sketa22,G1,NA,NA,Negative,0
HH006,produce,Spiked_Extraction_Control,G2,NA,NA,Negative,0
HH006,produce,Strongyloides,G3,25.83,0.84,Positive,1
HH006,produce,Trichuris,G4,NA,NA,Equivocal,0
HH006,produce,Vibrio cholerae,G5,33.37,0.33,Positive,1
HH006,produce,Yersinia enterocolitica,G6,NA,NA,Equivocal,0
HH006,produce,blaCTX-M,H1,NA,NA,Negative,0
HH006,produce,blaNDM,H2,27.53,0.34,Positive,1
HH006,produce,mecA,H3,NA,NA,Negative,0
HH006,produce,qnrS,H4,NA,NA,Negative,0
HH006,produce,sul1,H5,NA,NA,Negative,0
HH006,produce,tetA,H6,NA,NA,Negative,0
HH007,compost,Adenovirus 40/41,A1,NA,NA,Negative,0
HH007,compost,Aeromonas,A2,NA,NA,Negative,0
HH007,compost,Ancylostoma,A3,NA,NA,Negative,0
HH007,compost,Ascaris,A4,NA,NA,Equivocal,0
HH007,compost,Astrovirus,A5,NA,NA,Negative,0
HH007,compost,BacHum,A6,NA,NA,Negative,0
HH007,compost,Bacteroides fragilis,B1,33.67,0.75,Positive,1
HH007,compost,Blastocystis,B2,NA,NA,Equivocal,0
HH007,compost,Campylobacter,B3,NA,NA,Negative,0
HH007,compost,Clostridium difficile,B4,26.91,0.67,Positive,1
HH007,compost,CrAssphage,B5,NA,NA,Negative,0
HH007,compost,Cryptosporidium,B6,NA,NA,Negative,0
HH007,compost,Cyclospora,C1,NA,NA,Negative,0
HH007,compost,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH007,compost,E. coli O157,C3,NA,NA,Negative,0
HH007,compost,EAEC,C4,23.18,0.21,Positive,1
HH007,compost,EPEC,C5,25.66,0.63,Positive,1
HH007,compost,ETEC,C6,NA,NA,Negative,0
HH007,compost,Entamoeba histolytica,D1,NA,NA,Negative,0
HH007,compost,Enterovirus,D2,NA,NA,Negative,0
HH007,compost,Giardia,D3,31.67,0.54,Positive,1
HH007,compost,HF183,D4,NA,NA,Negative,0
HH007,compost,Helicobacter pylori,D5,23.28,0.89,Positive,1
HH007,compost,Hepatitis A,D6,NA,NA,Negative,0
HH007,compost,Hepatitis E,E1,NA,NA,Negative,0
HH007,compost,Listeria monocytogenes,E2,NA,NA,Negative,0
HH007,compost,MS2,E3,25.54,0.12,Positive,1
HH007,compost,Necator,E4,NA,NA,Negative,0
HH007,compost,No Template Control,E5,NA,NA,Negative,0
HH007,compost,Norovirus GI,E6,NA,NA,Negative,0
HH007,compost,Norovirus GII,F1,NA,NA,Negative,0
HH007,compost,Rotavirus A,F2,NA,NA,Negative,0
HH007,compost,STEC,F3,NA,NA,Negative,0
HH007,compost,Salmonella,F4,NA,NA,Negative,0
HH007,compost,Sapovirus,F5,NA,NA,Negative,0
HH007,compost,Shigella,F6,NA,NA,Negative,0
HH007,compost,Sketa22,G1,NA,NA,Negative,0
HH007,compost,Spiked_Extraction_Control,G2,NA,NA,Negative,0
HH007,compost,Strongyloides,G3,NA,NA,Negative,0
HH007,compost,Trichuris,G4,NA,NA,Negative,0
HH007,compost,Vibrio cholerae,G5,NA,NA,Negative,0
HH007,compost,Yersinia enterocolitica,G6,NA,NA,Negative,0
HH007,compost,blaCTX-M,H1,30.45,0.68,Positive,1
HH007,compost,blaNDM,H2,32.15,0.91,Positive,1
HH007,compost,mecA,H3,NA,NA,Negative,0
HH007,compost,qnrS,H4,22.76,0.88,Positive,1
HH007,compost,sul1,H5,NA,NA,Negative,0
HH007,compost,tetA,H6,NA,NA,Negative,0
HH007,effluent,Adenovirus 40/41,A1,NA,NA,Negative,0
HH007,effluent,Aeromonas,A2,NA,NA,Negative,0
HH007,effluent,Ancylostoma,A3,NA,NA,Negative,0
HH007,effluent,Ascaris,A4,34.67,0.15,Positive,1
HH007,effluent,Astrovirus,A5,NA,NA,Equivocal,0
HH007,effluent,BacHum,A6,NA,NA,Negative,0
HH007,effluent,Bacteroides fragilis,B1,NA,NA,Negative,0
HH007,effluent,Blastocystis,B2,NA,NA,Equivocal,0
HH007,effluent,Campylobacter,B3,27.25,0.85,Positive,1
HH007,effluent,Clostridium difficile,B4,NA,NA,Negative,0
HH007,effluent,CrAssphage,B5,NA,NA,Negative,0
